@RELATION trainedClassifier/svmLapelModel
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {lapel-speech,boundry_speech}

@DATA
0.023025,0.027449,3.062439,0.091627,0.162136,0.105737,0.019954,0.027419,-25.893669,2.655082,0.577285,-0.094015,-0.924960,-0.178623,-0.046176,-0.122199,-0.257258,-0.054358,-0.032693,0.181246,-0.046016,0.012313,0.002879,0.016802,0.015498,0.055153,0.023839,0.045972,0.001036,0.017644,0.016836,0.016569,0.008658,0.033163,0.013292,0.024495,0.225752,0.028384,0.035288,0.123249,0.014777,0.023482,1.689943,0.727058,0.559973,0.382880,0.384196,0.297483,0.306599,0.230317,0.259540,0.216378,0.195229,0.197294,0.199255,0.015335,0.004639,0.020230,0.025409,0.047676,0.035535,0.048200,0.001820,0.023655,0.021213,0.019156,0.013973,0.013157,lapel-speech
0.062765,0.009810,2.967828,0.134453,0.160611,0.429158,0.011047,0.093680,-27.042513,1.213774,-0.030045,-0.118896,-1.343748,0.239715,-0.013328,-0.033975,-0.402709,-0.055085,0.073281,0.048010,0.001433,0.011454,0.005508,0.016868,0.010672,0.035917,0.014059,0.023287,0.004380,0.009684,0.010105,0.010842,0.008797,0.020251,0.043181,0.011418,0.360381,0.047172,0.033423,0.369001,0.007416,0.070933,2.439242,0.878109,0.911460,0.464883,0.490893,0.343988,0.304341,0.255076,0.253745,0.235758,0.247293,0.232831,0.241369,0.015971,0.007448,0.021597,0.014312,0.035402,0.018718,0.028669,0.008227,0.012851,0.013254,0.016071,0.012217,0.011798,lapel-speech
0.062777,0.012780,2.974716,0.126885,0.156921,0.411729,0.009931,0.096234,-25.702857,1.249393,0.124983,-0.095188,-1.276609,0.255412,0.049522,0.009139,-0.403098,-0.132128,0.130304,0.066065,0.061136,0.008702,0.004737,0.012266,0.014237,0.043996,0.018759,0.036217,0.003654,0.006503,0.007691,0.009644,0.007838,0.021755,0.046881,0.013602,0.341371,0.046910,0.032338,0.402490,0.006199,0.076079,2.004963,0.666230,0.784176,0.383696,0.461908,0.296067,0.317993,0.259058,0.253095,0.238585,0.220101,0.193576,0.221600,0.010826,0.005553,0.011574,0.017082,0.036540,0.022976,0.039789,0.006351,0.006974,0.008996,0.010195,0.010151,0.012288,lapel-speech
0.035261,0.022047,3.002116,0.119079,0.167272,0.298922,0.044059,0.059001,-27.296130,2.000876,0.889055,0.031370,-0.521387,-0.014707,0.032361,-0.001813,-0.047063,-0.104174,-0.020830,-0.054185,-0.174093,0.017089,0.002534,0.021762,0.009212,0.076554,0.005240,0.060902,0.000789,0.003808,0.008091,0.013356,0.005106,0.036709,0.043393,0.027007,0.286536,0.055021,0.036667,0.392109,0.052945,0.082696,2.197908,0.800373,0.679362,0.498760,0.494761,0.362929,0.271024,0.253979,0.268631,0.246879,0.252581,0.264763,0.282962,0.026357,0.005103,0.026075,0.016447,0.049814,0.009871,0.070247,0.001753,0.006856,0.011698,0.017937,0.009564,0.014566,lapel-speech
0.045946,0.022837,2.999447,0.130048,0.168971,0.345367,0.024038,0.070284,-26.671637,1.781521,0.782284,-0.110091,-0.756232,0.086231,0.012447,-0.056147,-0.170748,-0.240314,-0.052820,0.023973,-0.129100,0.014042,0.003966,0.024202,0.016373,0.059912,0.011427,0.056301,0.001302,0.005230,0.007722,0.011789,0.006164,0.033899,0.046393,0.024874,0.302109,0.053213,0.031343,0.417998,0.026258,0.088673,2.348996,0.842633,0.704646,0.518584,0.533155,0.382113,0.335124,0.307760,0.315431,0.318942,0.311658,0.291056,0.283441,0.021152,0.007257,0.025331,0.026079,0.046623,0.020152,0.069916,0.002864,0.009073,0.011568,0.016210,0.011948,0.016203,lapel-speech
0.043612,0.019578,3.009384,0.129992,0.167131,0.390162,0.024364,0.072968,-26.749699,1.725116,0.992161,-0.292625,-0.735840,-0.052629,-0.004794,0.054979,-0.146486,-0.090266,-0.008746,-0.037449,-0.173445,0.015254,0.004755,0.020221,0.007557,0.065463,0.006966,0.050176,0.001065,0.006330,0.010658,0.014381,0.007769,0.031650,0.045728,0.021940,0.284361,0.054948,0.032967,0.422253,0.025505,0.094391,2.274077,0.757914,0.701008,0.639107,0.494539,0.370955,0.297598,0.260910,0.290567,0.273027,0.286725,0.277007,0.291635,0.020428,0.009221,0.024431,0.013213,0.049378,0.012605,0.064043,0.002002,0.010484,0.013153,0.017153,0.013891,0.014566,lapel-speech
0.046546,0.019576,3.000249,0.128498,0.166248,0.348232,0.017697,0.072799,-26.433769,1.550413,0.751383,-0.031767,-0.817992,0.051233,0.010046,0.014917,-0.109349,-0.161972,0.006974,-0.002254,-0.165401,0.010861,0.004693,0.021047,0.009394,0.058995,0.007420,0.054590,0.001316,0.005545,0.011379,0.013030,0.005420,0.030763,0.046075,0.023857,0.319396,0.049632,0.029849,0.382592,0.015310,0.081818,2.476727,0.847086,0.670380,0.562989,0.443787,0.325398,0.310605,0.266567,0.289131,0.260878,0.271513,0.264130,0.274778,0.014842,0.007458,0.024226,0.015274,0.046399,0.013964,0.059449,0.002208,0.009390,0.015210,0.017455,0.008849,0.014390,lapel-speech
0.048379,0.014127,3.023907,0.133224,0.170352,0.390490,0.023288,0.077899,-26.876703,1.515852,0.806948,-0.150560,-0.822226,0.031545,0.021629,-0.003924,-0.150735,-0.221701,-0.014905,0.020353,-0.063691,0.009779,0.005227,0.019404,0.013253,0.060632,0.009975,0.048842,0.001137,0.007804,0.010175,0.010731,0.004702,0.031615,0.050291,0.015722,0.282089,0.051432,0.030956,0.435736,0.026117,0.091294,2.246171,0.838138,0.637401,0.627385,0.494806,0.346576,0.297281,0.274101,0.304897,0.283022,0.275914,0.271511,0.278881,0.016106,0.009877,0.022167,0.021969,0.048296,0.016749,0.062674,0.001991,0.013162,0.014225,0.014855,0.008151,0.016548,lapel-speech
0.059270,0.016567,3.036892,0.150387,0.173256,0.519921,0.019065,0.095951,-27.145924,1.385723,1.002589,-0.263840,-0.745898,-0.040427,0.063651,-0.036348,-0.201549,-0.249056,-0.072373,0.029965,-0.045676,0.010270,0.004402,0.018410,0.012550,0.067657,0.009515,0.051016,0.001428,0.005726,0.006199,0.008757,0.004751,0.032184,0.059319,0.020086,0.278798,0.058631,0.027190,0.494809,0.016452,0.109702,2.386988,0.794634,0.640034,0.635043,0.459043,0.347963,0.308757,0.310016,0.315590,0.290979,0.322052,0.273686,0.292711,0.016401,0.007418,0.021739,0.020085,0.049885,0.016998,0.056991,0.002890,0.011901,0.010159,0.012259,0.010042,0.013672,lapel-speech
0.071869,0.039488,3.165294,0.162573,0.198685,0.602727,0.006194,0.105460,-23.733011,1.822966,1.045183,-0.144763,-1.277505,-0.066832,0.145799,0.049929,-0.250179,-0.171662,0.001952,-0.042576,-0.047502,0.028210,0.008512,0.019112,0.026168,0.021602,0.006613,0.017412,0.002569,0.011688,0.014157,0.019858,0.006708,0.018717,0.044968,0.036949,0.119441,0.044880,0.023022,0.512778,0.004126,0.091395,1.146437,0.503339,0.538190,0.407972,0.396825,0.372944,0.322505,0.265592,0.228580,0.214063,0.180235,0.166266,0.166750,0.022706,0.009305,0.017932,0.034435,0.023864,0.005178,0.015426,0.005081,0.013368,0.019125,0.023141,0.006464,0.010154,boundry_speech
0.069604,0.010159,3.060152,0.153901,0.190573,0.517417,0.008631,0.100550,-26.142743,1.982093,0.746407,-0.023735,-1.047207,0.285827,0.270463,0.228117,-0.219145,-0.128771,0.015490,0.016121,-0.215337,0.029198,0.006591,0.029799,0.013654,0.016898,0.011830,0.016399,0.002196,0.007477,0.015782,0.021700,0.010103,0.018440,0.046578,0.010126,0.198913,0.047147,0.030880,0.461401,0.006151,0.083396,1.391986,0.634932,0.609227,0.356870,0.392821,0.327249,0.292652,0.247061,0.257331,0.230914,0.204203,0.179124,0.177470,0.028204,0.007614,0.026693,0.014969,0.014647,0.015428,0.015536,0.002796,0.010517,0.015557,0.020857,0.011903,0.009940,boundry_speech
0.091089,0.010061,3.120388,0.181012,0.196349,0.826395,0.005778,0.144236,-25.930190,1.375602,0.891247,-0.007806,-0.713279,-0.260510,0.071388,-0.150459,-0.337064,-0.300769,-0.155296,-0.148464,-0.299048,0.023640,0.005594,0.025618,0.023790,0.025111,0.010144,0.011211,0.002784,0.006273,0.019065,0.014815,0.011114,0.019835,0.051247,0.011212,0.191195,0.051603,0.035178,0.501113,0.003899,0.107342,1.611872,0.764865,0.572573,0.539480,0.325653,0.310794,0.266585,0.253615,0.239755,0.236724,0.240777,0.251399,0.264253,0.026924,0.007780,0.030112,0.023916,0.023818,0.010552,0.011592,0.004680,0.008522,0.019005,0.013714,0.017225,0.011832,boundry_speech
0.080747,0.017797,3.099097,0.168518,0.193049,0.713824,0.007838,0.120377,-25.469311,1.455780,1.047860,-0.002064,-0.705398,-0.255806,0.049923,-0.040454,-0.339571,-0.326903,-0.178820,-0.214348,-0.285612,0.025852,0.009343,0.032455,0.025064,0.028907,0.013805,0.012888,0.001754,0.004659,0.014652,0.014806,0.009114,0.023236,0.045111,0.017980,0.257431,0.047345,0.035709,0.454851,0.006380,0.085712,1.597505,0.705048,0.550792,0.629331,0.314192,0.322046,0.234348,0.239036,0.268815,0.232867,0.251129,0.296944,0.271490,0.029480,0.013688,0.038243,0.029997,0.029806,0.019663,0.014158,0.003016,0.006026,0.016646,0.016295,0.015174,0.012955,boundry_speech
0.074816,0.012798,3.102407,0.165004,0.192916,0.673367,0.006273,0.109519,-25.321400,1.440314,0.774534,-0.047354,-0.668492,-0.155074,0.032205,-0.134677,-0.382763,-0.279028,-0.101617,-0.085256,-0.275770,0.028670,0.004575,0.023472,0.021817,0.029634,0.012588,0.010962,0.003965,0.007049,0.017200,0.016316,0.013018,0.021729,0.037934,0.011690,0.220166,0.040310,0.031319,0.416097,0.004121,0.080824,1.363839,0.607268,0.626680,0.587639,0.310731,0.317142,0.264285,0.259448,0.284320,0.242232,0.243238,0.281378,0.278042,0.029048,0.007370,0.024842,0.023793,0.030414,0.012942,0.009114,0.005961,0.008976,0.019359,0.016211,0.020306,0.010348,boundry_speech
0.093283,0.022942,3.113288,0.179607,0.192009,0.762266,0.006944,0.146206,-25.005795,0.920759,0.396635,0.119465,-0.852512,-0.054442,0.098122,-0.161350,-0.427371,-0.393657,-0.153109,-0.072372,-0.238618,0.018844,0.004572,0.018653,0.028033,0.027090,0.011993,0.008833,0.003411,0.005877,0.007420,0.008599,0.012183,0.019329,0.040751,0.022020,0.218220,0.041683,0.028854,0.417610,0.005150,0.080906,1.478150,0.792883,0.587988,0.555559,0.376933,0.324283,0.329343,0.291115,0.262461,0.271186,0.247089,0.337126,0.299167,0.023787,0.005170,0.021726,0.033315,0.031799,0.013207,0.009344,0.006561,0.008509,0.007648,0.009925,0.019079,0.012173,boundry_speech
0.077328,0.014161,3.085388,0.155735,0.180405,0.652009,0.008999,0.114047,-25.915424,1.424367,0.902344,-0.116159,-0.757006,-0.115216,-0.047063,0.031581,-0.308246,-0.363688,0.066004,-0.116750,-0.264765,0.031095,0.004760,0.018078,0.015816,0.019806,0.012476,0.009732,0.001763,0.007415,0.021409,0.025033,0.009729,0.020180,0.052156,0.014246,0.259030,0.053297,0.039877,0.460289,0.006308,0.089033,1.924682,0.794021,0.599825,0.564276,0.337871,0.358376,0.268865,0.271580,0.246807,0.281990,0.262581,0.256581,0.271116,0.035728,0.007220,0.017769,0.018152,0.021064,0.017083,0.010470,0.003135,0.010530,0.022058,0.025417,0.015025,0.011450,boundry_speech
0.063687,0.016268,3.096750,0.159239,0.201530,0.514489,0.008648,0.092337,-25.501165,1.562028,0.651371,0.078928,-0.824915,-0.244730,0.000455,-0.007182,-0.304032,-0.379340,-0.107548,-0.147487,-0.243788,0.028558,0.006663,0.026664,0.027305,0.027344,0.013698,0.016615,0.001935,0.008726,0.016819,0.016748,0.008280,0.024426,0.033237,0.017426,0.242703,0.046443,0.036339,0.384585,0.007339,0.068580,1.593488,0.673802,0.635750,0.500253,0.305794,0.321310,0.262445,0.241797,0.252663,0.264980,0.237717,0.268270,0.311989,0.030325,0.009910,0.027558,0.029648,0.028061,0.018994,0.017718,0.003796,0.013877,0.016975,0.017041,0.011538,0.012342,boundry_speech
0.084467,0.014028,3.100921,0.162227,0.180492,0.727297,0.006262,0.131143,-25.368660,1.319328,0.676156,-0.237239,-0.868271,-0.185670,0.045676,-0.149221,-0.195689,-0.424591,-0.150364,-0.136156,-0.253185,0.023471,0.008354,0.025692,0.022870,0.026930,0.006700,0.008210,0.002222,0.004496,0.011360,0.016417,0.010077,0.019286,0.043839,0.012311,0.208848,0.041222,0.032732,0.414800,0.003797,0.081688,1.402784,0.774744,0.654936,0.589947,0.374209,0.390549,0.304938,0.312256,0.293907,0.328391,0.325743,0.312771,0.288769,0.029757,0.012337,0.024188,0.025141,0.026307,0.007742,0.009410,0.003107,0.005159,0.011196,0.020532,0.012203,0.011016,boundry_speech
0.079490,0.020280,3.117213,0.166931,0.205019,0.595072,0.007384,0.113289,-24.931144,1.971259,0.750976,-0.112915,-1.316357,-0.109327,0.028681,-0.014507,-0.175050,-0.156010,0.067628,0.047289,-0.045806,0.017641,0.006820,0.018575,0.018908,0.016058,0.016761,0.016804,0.001609,0.017649,0.014163,0.014951,0.010350,0.017757,0.049285,0.016489,0.151286,0.041239,0.023522,0.535607,0.004804,0.089378,1.172669,0.656804,0.641553,0.312004,0.389551,0.304492,0.363501,0.233443,0.278809,0.232530,0.199463,0.183674,0.186443,0.016501,0.009327,0.016420,0.021605,0.014856,0.020463,0.019821,0.002680,0.025994,0.013534,0.017570,0.013606,0.010044,boundry_speech
0.088446,0.004153,3.121866,0.190494,0.222360,0.719794,0.005142,0.118481,-26.681084,1.853768,0.898853,-0.033917,-1.035058,-0.120659,0.173008,0.122113,-0.230175,-0.200995,-0.071298,-0.043697,-0.164333,0.031433,0.011644,0.024117,0.019510,0.019562,0.012867,0.016193,0.001371,0.008254,0.014048,0.019886,0.007948,0.017975,0.044180,0.004008,0.149516,0.039638,0.023505,0.469774,0.003462,0.080504,1.106343,0.524692,0.486172,0.277402,0.327612,0.240028,0.245678,0.230843,0.240139,0.201833,0.199082,0.177397,0.171765,0.027801,0.013645,0.019872,0.020357,0.019267,0.012190,0.012853,0.001747,0.008571,0.011995,0.018487,0.010309,0.008928,boundry_speech
0.088473,0.009826,3.097024,0.185551,0.216716,0.687990,0.005771,0.124249,-26.225989,1.786414,0.768752,-0.077754,-1.196340,-0.030819,0.126181,0.050540,-0.227822,-0.162632,-0.000702,-0.013475,-0.128898,0.022992,0.009297,0.029206,0.019434,0.019432,0.021782,0.015068,0.002603,0.008349,0.012730,0.014806,0.011935,0.018631,0.047347,0.009943,0.193349,0.051508,0.032394,0.506402,0.004117,0.087620,1.547266,0.497447,0.535099,0.324139,0.366775,0.283250,0.296314,0.258039,0.247829,0.206236,0.212021,0.185024,0.180773,0.022342,0.012259,0.025096,0.021412,0.019075,0.023151,0.011349,0.004045,0.008412,0.012510,0.013145,0.014997,0.010736,boundry_speech
0.063752,0.013412,3.044871,0.154264,0.203120,0.446702,0.010507,0.079710,-26.604444,2.231096,0.612520,-0.315237,-0.983085,0.021873,0.083500,0.163532,-0.207354,-0.147753,-0.056739,-0.031416,-0.018522,0.025890,0.010176,0.037828,0.020555,0.020288,0.011521,0.014061,0.002094,0.013839,0.011144,0.017567,0.007831,0.021578,0.039390,0.012244,0.244989,0.048744,0.037036,0.400049,0.008211,0.069152,1.728952,0.733865,0.714908,0.370212,0.383064,0.306890,0.319541,0.239730,0.248200,0.197899,0.203456,0.195957,0.172939,0.031866,0.013290,0.030978,0.020490,0.020434,0.011528,0.013015,0.003536,0.017015,0.012155,0.017695,0.010216,0.010824,boundry_speech
0.073674,0.010267,3.064181,0.176856,0.223361,0.515071,0.005765,0.091649,-25.712089,1.947753,0.780268,-0.011295,-1.109521,0.024733,0.138532,0.076367,-0.250545,-0.172428,-0.015997,0.030171,-0.120337,0.026986,0.007871,0.026453,0.018705,0.022741,0.015616,0.018070,0.002156,0.011542,0.017115,0.018891,0.009952,0.017965,0.037654,0.010592,0.219390,0.045313,0.027881,0.387699,0.003613,0.064965,1.387139,0.573642,0.552078,0.324097,0.375698,0.270006,0.270106,0.206571,0.246170,0.192479,0.188425,0.172636,0.173240,0.025386,0.009025,0.019886,0.018560,0.019335,0.015514,0.014838,0.002934,0.013410,0.016026,0.016565,0.011891,0.008650,boundry_speech
0.077013,0.010083,3.077981,0.155421,0.171903,0.738318,0.008198,0.126667,-25.690047,1.229075,0.795388,-0.216477,-0.986895,-0.044392,-0.160847,0.071963,-0.388977,-0.308733,-0.204643,-0.102715,-0.212667,0.025615,0.008702,0.023902,0.024360,0.022865,0.014225,0.010921,0.001395,0.005530,0.013759,0.011304,0.006293,0.022588,0.042619,0.008192,0.251031,0.041736,0.025340,0.503452,0.005288,0.085805,1.244841,0.687895,0.620540,0.493178,0.400075,0.360106,0.304093,0.317405,0.297700,0.320789,0.319917,0.283358,0.278562,0.029932,0.012265,0.026801,0.025678,0.027561,0.020028,0.011400,0.001799,0.007159,0.014359,0.013793,0.009651,0.013259,boundry_speech
0.124390,0.017150,3.098251,0.199387,0.179763,1.109939,0.005333,0.195966,-25.346778,1.058324,1.094774,-0.004937,-0.941788,-0.336891,-0.002176,0.040071,-0.392735,-0.251609,-0.194132,-0.066045,-0.228026,0.018597,0.004966,0.016579,0.026302,0.017193,0.017407,0.009937,0.001721,0.007056,0.008980,0.009671,0.010091,0.018301,0.075375,0.014401,0.216080,0.056168,0.025319,0.527802,0.003948,0.116259,1.536949,0.650351,0.457382,0.413655,0.345488,0.328034,0.305679,0.263870,0.271653,0.302016,0.275316,0.264261,0.279692,0.023360,0.006287,0.019282,0.032346,0.020703,0.024505,0.011988,0.001762,0.010871,0.011169,0.011515,0.013498,0.012670,boundry_speech
0.092080,0.013225,3.114533,0.172458,0.178005,0.768337,0.006941,0.137169,-25.777591,1.430581,0.981661,-0.225663,-1.035002,-0.082592,-0.049216,0.016478,-0.294796,-0.259529,-0.119463,-0.139426,-0.374906,0.028833,0.008256,0.023181,0.019930,0.017345,0.009113,0.010758,0.001868,0.005700,0.014023,0.020265,0.013726,0.021669,0.062394,0.011329,0.185633,0.051786,0.028891,0.493309,0.004343,0.104635,1.378917,0.659935,0.542610,0.504121,0.359157,0.370830,0.302319,0.329354,0.287638,0.316459,0.327068,0.269863,0.330846,0.033979,0.011834,0.028501,0.025110,0.021324,0.011825,0.014462,0.003030,0.008406,0.018244,0.025485,0.021560,0.012519,boundry_speech
0.107594,0.023244,3.108166,0.188238,0.183882,0.843089,0.008239,0.168461,-25.326572,1.598427,1.052658,0.009814,-1.061364,-0.255464,-0.143842,-0.039948,-0.210400,-0.183706,-0.092116,-0.074561,-0.359620,0.028039,0.007163,0.012097,0.022290,0.019829,0.007490,0.007370,0.000946,0.008467,0.020484,0.022630,0.010273,0.020818,0.078668,0.020946,0.181863,0.063601,0.028798,0.597547,0.006847,0.129426,1.604400,0.602722,0.526903,0.438849,0.350295,0.365088,0.302423,0.302184,0.296867,0.289256,0.270375,0.269702,0.269560,0.031637,0.011458,0.012775,0.032439,0.020496,0.009686,0.006319,0.001237,0.011348,0.021662,0.029459,0.016437,0.012539,boundry_speech
0.116357,0.014982,3.113093,0.198278,0.189084,1.021624,0.005320,0.179152,-25.438984,1.347212,1.136710,0.271716,-0.687374,-0.230769,0.050597,0.101927,-0.395146,-0.187243,-0.009998,0.022264,-0.302756,0.018645,0.002558,0.013846,0.011274,0.010462,0.008577,0.013902,0.002175,0.009766,0.027850,0.029475,0.003095,0.017881,0.068733,0.010338,0.289116,0.051853,0.031478,0.554020,0.004678,0.109309,1.452222,0.717401,0.438190,0.249086,0.343408,0.265299,0.287220,0.216395,0.202857,0.212973,0.204183,0.214972,0.227131,0.019783,0.002753,0.016638,0.012677,0.010868,0.010175,0.013927,0.002649,0.013122,0.028844,0.034412,0.003546,0.012094,boundry_speech
0.082833,0.023310,3.097103,0.160157,0.178480,0.676266,0.008297,0.127391,-24.678929,1.369023,0.809083,-0.213887,-1.155252,-0.000078,-0.173117,0.143854,-0.342180,-0.233722,-0.131877,-0.073709,-0.241107,0.018567,0.009890,0.015859,0.020792,0.022369,0.010405,0.009931,0.001543,0.011536,0.016223,0.016314,0.011814,0.020553,0.060935,0.022262,0.195436,0.053534,0.026775,0.488109,0.004634,0.102435,1.364422,0.627511,0.716680,0.502672,0.385877,0.348238,0.300354,0.286692,0.308257,0.278418,0.278171,0.262962,0.290243,0.019813,0.017824,0.018190,0.027242,0.025150,0.015211,0.011950,0.002424,0.014978,0.016086,0.018999,0.019562,0.010639,boundry_speech
0.066138,0.027482,3.058468,0.149445,0.184189,0.502429,0.011636,0.098713,-24.990765,1.817443,1.066148,-0.112661,-1.055511,-0.003959,-0.140716,0.056178,-0.313710,-0.267843,-0.100557,-0.030111,-0.172678,0.020149,0.008632,0.022838,0.021558,0.020628,0.015855,0.018814,0.001060,0.012764,0.022170,0.026647,0.007534,0.026023,0.048436,0.024034,0.268520,0.050043,0.028939,0.434362,0.008856,0.089839,1.418446,0.615909,0.578889,0.482551,0.366600,0.297953,0.340538,0.286103,0.288963,0.307805,0.289828,0.291455,0.296207,0.025824,0.015638,0.024853,0.024589,0.021889,0.023691,0.021731,0.001483,0.016161,0.024159,0.030668,0.012007,0.012287,boundry_speech
0.090426,0.022188,3.116103,0.173822,0.188348,0.744971,0.007800,0.141798,-24.934883,1.449623,0.934330,0.028752,-0.945344,-0.100531,-0.126403,0.070626,-0.402855,-0.280603,-0.092014,-0.028230,-0.215091,0.015085,0.007233,0.021228,0.020192,0.028686,0.014523,0.011187,0.001346,0.008271,0.023387,0.017635,0.006242,0.021391,0.062114,0.021965,0.189620,0.056616,0.029262,0.509170,0.005946,0.109195,1.509699,0.562528,0.541952,0.481759,0.381745,0.338420,0.306573,0.265061,0.300442,0.299098,0.285294,0.267366,0.286666,0.017351,0.010783,0.026737,0.022123,0.032425,0.019435,0.011339,0.001579,0.013036,0.026804,0.018811,0.010877,0.011735,boundry_speech
0.098895,0.015995,3.124814,0.177418,0.178451,0.894657,0.006843,0.157665,-25.384216,1.267321,1.037664,-0.200992,-1.001688,-0.091495,-0.106539,0.038863,-0.317073,-0.223757,-0.161402,-0.178640,-0.404910,0.032795,0.009019,0.022464,0.020068,0.014894,0.009550,0.011794,0.002957,0.005287,0.010873,0.018308,0.010631,0.022061,0.061477,0.013929,0.210767,0.050152,0.024801,0.492798,0.004842,0.105358,1.391797,0.695996,0.494368,0.501884,0.373622,0.322152,0.316583,0.343305,0.274510,0.303710,0.282722,0.301679,0.301604,0.033965,0.014128,0.025195,0.030847,0.017376,0.014897,0.015308,0.004520,0.007450,0.013176,0.021413,0.015157,0.012522,boundry_speech
0.085892,0.008275,3.092003,0.160478,0.174836,0.772774,0.006147,0.132917,-25.640319,1.035631,0.903554,0.013521,-1.098360,0.047106,-0.160575,0.143348,-0.306700,-0.179490,-0.065351,0.028254,-0.243017,0.013221,0.009700,0.014989,0.013424,0.019493,0.008995,0.012452,0.001612,0.006310,0.018546,0.017716,0.008833,0.015975,0.043616,0.007522,0.214895,0.041271,0.024937,0.435976,0.004280,0.077411,1.261760,0.623955,0.586298,0.424070,0.341409,0.346497,0.288514,0.293388,0.271880,0.251646,0.281633,0.276635,0.265914,0.015778,0.016074,0.014410,0.012976,0.019697,0.009832,0.015911,0.002234,0.007806,0.019927,0.017816,0.011947,0.008996,boundry_speech
0.077142,0.009491,3.111507,0.176033,0.213386,0.619661,0.006419,0.106205,-26.006312,1.921262,0.818753,0.010400,-1.125553,-0.127207,0.171431,0.072509,-0.170604,-0.173411,-0.026144,-0.017753,-0.124123,0.020539,0.008086,0.028094,0.019884,0.020203,0.016687,0.014019,0.001520,0.009386,0.018507,0.019725,0.010977,0.018976,0.038130,0.009874,0.182253,0.039729,0.024516,0.414956,0.004294,0.072779,1.254188,0.485694,0.475403,0.312057,0.333022,0.240288,0.278858,0.199467,0.259998,0.199222,0.211179,0.173797,0.180652,0.019835,0.010249,0.022313,0.023110,0.021718,0.021866,0.010346,0.001857,0.011199,0.018366,0.018002,0.010686,0.009382,boundry_speech
0.072909,0.023126,3.107897,0.158715,0.184429,0.634430,0.007388,0.113562,-24.622307,1.579250,0.834121,-0.182326,-0.964359,-0.085568,-0.173645,0.087233,-0.373673,-0.219509,-0.148161,-0.071485,-0.262747,0.033191,0.010638,0.023630,0.016540,0.021404,0.023153,0.012529,0.001476,0.008124,0.016908,0.014191,0.010946,0.024148,0.044947,0.021424,0.170173,0.040624,0.025249,0.413506,0.005119,0.084055,1.228229,0.474843,0.601797,0.473755,0.359327,0.329576,0.297183,0.309080,0.302489,0.304235,0.299006,0.290825,0.332874,0.035286,0.014550,0.025536,0.020613,0.021550,0.032858,0.012337,0.001524,0.013373,0.022302,0.015777,0.016515,0.011710,boundry_speech
